date,北海道,青森,岩手,宫城,秋田,山形,福岛,茨城,栃木,群马,埼玉,千叶,东京,神奈川,新泻,富山,石川,福井,山梨,长野,岐阜,静冈,爱知,三重,滋贺,京都,大阪,兵库,奈良,和歌山,鸟取,岛根,冈山,广岛,山口,德岛,香川,爱媛,高知,福冈,佐贺,长崎,熊本,大分,宫崎,鹿儿岛,冲绳
2020-08-25,7.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,8.0,35.0,33.0,182.0,56.0,0.0,7.0,12.0,7.0,1.0,2.0,5.0,7.0,43.0,11.0,14.0,7.0,119.0,23.0,6.0,0.0,0.0,1.0,1.0,1.0,6.0,2.0,3.0,0.0,0.0,51.0,1.0,1.0,7.0,0.0,4.0,2.0,32.0
2020-08-26,7.0,0.0,0.0,0.0,2.0,0.0,5.0,12.0,5.0,16.0,54.0,43.0,236.0,85.0,0.0,8.0,7.0,6.0,1.0,9.0,1.0,0.0,43.0,0.0,8.0,17.0,119.0,28.0,4.0,1.0,0.0,1.0,0.0,0.0,15.0,8.0,0.0,0.0,9.0,53.0,2.0,0.0,4.0,3.0,0.0,1.0,34.0
2020-08-27,10.0,2.0,7.0,0.0,0.0,0.0,7.0,8.0,1.0,18.0,69.0,45.0,250.0,66.0,1.0,11.0,13.0,13.0,3.0,6.0,2.0,16.0,50.0,1.0,5.0,31.0,94.0,22.0,4.0,0.0,0.0,0.0,1.0,1.0,6.0,5.0,0.0,0.0,0.0,60.0,2.0,14.0,9.0,1.0,5.0,2.0,36.0
2020-08-28,16.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,7.0,6.0,56.0,39.0,226.0,75.0,1.0,2.0,8.0,16.0,0.0,19.0,0.0,9.0,39.0,6.0,8.0,27.0,106.0,26.0,2.0,0.0,0.0,0.0,2.0,1.0,10.0,3.0,0.0,0.0,1.0,64.0,6.0,5.0,7.0,0.0,1.0,5.0,43.0
2020-08-29,9.0,0.0,0.0,5.0,1.0,0.0,6.0,4.0,1.0,2.0,56.0,33.0,247.0,106.0,1.0,9.0,7.0,5.0,0.0,18.0,4.0,0.0,50.0,5.0,5.0,0.0,90.0,20.0,2.0,2.0,0.0,0.0,0.0,2.0,7.0,1.0,3.0,0.0,5.0,66.0,2.0,5.0,11.0,0.0,2.0,3.0,28.0
2020-08-30,4.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0,3.0,42.0,39.0,148.0,64.0,0.0,6.0,4.0,0.0,0.0,12.0,0.0,0.0,45.0,0.0,3.0,0.0,62.0,13.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,76.0,0.0,1.0,2.0,1.0,2.0,2.0,33.0
2020-08-31,8.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,25.0,17.0,100.0,50.0,1.0,2.0,2.0,17.0,1.0,7.0,0.0,2.0,36.0,3.0,6.0,47.0,53.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,80.0,0.0,1.0,9.0,0.0,1.0,1.0,22.0
2020-09-01,16.0,0.0,0.0,3.0,0.0,0.0,6.0,4.0,3.0,5.0,46.0,18.0,170.0,59.0,1.0,7.0,27.0,4.0,0.0,5.0,3.0,2.0,42.0,12.0,2.0,4.0,112.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,30.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0
2020-09-02,6.0,0.0,3.0,3.0,0.0,0.0,1.0,6.0,1.0,6.0,38.0,24.0,141.0,76.0,1.0,2.0,13.0,4.0,0.0,7.0,4.0,2.0,24.0,0.0,2.0,22.0,96.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,0.0,1.0,38.0,2.0,0.0,4.0,3.0,1.0,1.0,13.0
2020-09-03,6.0,0.0,0.0,4.0,1.0,0.0,4.0,4.0,0.0,12.0,42.0,33.0,211.0,81.0,0.0,4.0,11.0,2.0,0.0,12.0,1.0,1.0,27.0,3.0,4.0,19.0,74.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,0.0,1.0,49.0,0.0,2.0,6.0,1.0,0.0,5.0,20.0
2020-09-04,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-05,10.0,0.0,1.0,17.0,0.0,0.0,3.0,14.0,2.0,11.0,46.0,63.0,181.0,67.0,1.0,2.0,20.0,3.0,1.0,6.0,1.0,2.0,51.0,16.0,4.0,19.0,76.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,97.0,1.0,0.0,6.0,6.0,0.0,2.0,48.0
2020-09-06,4.0,0.0,0.0,8.0,0.0,0.0,3.0,10.0,1.0,8.0,21.0,23.0,116.0,79.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,34.0,25.0,0.0,0.0,67.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
2020-09-07,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,10.0,14.0,14.0,76.0,29.0,-1.0,0.0,4.0,0.0,2.0,3.0,0.0,7.0,27.0,0.0,2.0,63.0,45.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,4.0,0.0,0.0,0.0,9.0
2020-09-08,11.0,0.0,0.0,7.0,0.0,0.0,5.0,5.0,2.0,5.0,12.0,33.0,170.0,63.0,1.0,5.0,4.0,1.0,2.0,2.0,2.0,0.0,21.0,11.0,1.0,8.0,81.0,18.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,17.0,1.0,0.0,4.0,0.0,0.0,0.0,9.0
2020-09-09,4.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,3.0,5.0,24.0,23.0,149.0,106.0,1.0,2.0,6.0,0.0,0.0,1.0,2.0,5.0,11.0,8.0,1.0,11.0,63.0,22.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0
2020-09-10,11.0,0.0,0.0,11.0,0.0,0.0,5.0,4.0,4.0,0.0,30.0,28.0,276.0,112.0,0.0,-2.0,4.0,0.0,0.0,2.0,1.0,4.0,21.0,2.0,1.0,6.0,92.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,3.0,0.0,0.0,1.0,15.0
2020-09-11,6.0,0.0,0.0,8.0,0.0,0.0,9.0,13.0,5.0,15.0,25.0,30.0,187.0,82.0,0.0,1.0,2.0,0.0,1.0,1.0,5.0,1.0,36.0,5.0,1.0,7.0,120.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,24.0,1.0,0.0,7.0,0.0,0.0,0.0,10.0
2020-09-12,7.0,0.0,0.0,15.0,0.0,0.0,4.0,3.0,10.0,24.0,37.0,46.0,226.0,68.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,48.0,7.0,3.0,0.0,83.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,1.0,4.0,0.0,1.0,0.0,11.0
2020-09-13,3.0,0.0,0.0,12.0,0.0,0.0,4.0,3.0,0.0,6.0,22.0,20.0,146.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,29.0,0.0,0.0,0.0,77.0,15.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0
2020-09-14,8.0,0.0,0.0,8.0,1.0,0.0,3.0,2.0,21.0,6.0,16.0,11.0,80.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,33.0,3.0,0.0,17.0,32.0,8.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2020-09-15,8.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,9.0,14.0,18.0,30.0,191.0,52.0,2.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,23.0,3.0,1.0,4.0,89.0,23.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0
2020-09-16,11.0,0.0,0.0,18.0,0.0,0.0,3.0,2.0,1.0,24.0,29.0,37.0,163.0,101.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,21.0,1.0,2.0,13.0,78.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
2020-09-17,7.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,6.0,11.0,21.0,33.0,171.0,65.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,22.0,2.0,1.0,9.0,57.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
2020-09-18,17.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,27.0,24.0,40.0,220.0,78.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,36.0,1.0,1.0,9.0,60.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0
2020-09-19,17.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,9.0,15.0,23.0,46.0,218.0,68.0,1.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,40.0,2.0,1.0,0.0,81.0,21.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0
2020-09-20,16.0,0.0,0.0,14.0,1.0,0.0,3.0,1.0,2.0,19.0,16.0,35.0,162.0,60.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,1.0,0.0,59.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,14.0
2020-09-21,15.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,13.0,7.0,15.0,14.0,97.0,20.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,33.0,5.0,1.0,0.0,39.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
2020-09-22,9.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,13.0,14.0,18.0,88.0,38.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,67.0,13.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2020-09-23,12.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,6.0,1.0,12.0,20.0,59.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,9.0,5.0,2.0,43.0,39.0,1.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2020-09-24,11.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,3.0,4.0,20.0,26.0,193.0,58.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,14.0,3.0,2.0,3.0,66.0,8.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,6.0
2020-09-25,25.0,0.0,0.0,8.0,0.0,0.0,10.0,1.0,15.0,8.0,28.0,31.0,195.0,78.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,4.0,34.0,1.0,3.0,5.0,62.0,12.0,2.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0
2020-09-26,7.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,25.0,38.0,269.0,90.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,38.0,5.0,4.0,0.0,66.0,22.0,2.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0
2020-09-27,19.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,1.0,35.0,21.0,144.0,65.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,24.0,5.0,5.0,0.0,48.0,16.0,0.0,2.0,0.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2020-09-28,17.0,1.0,0.0,3.0,0.0,0.0,4.0,11.0,0.0,0.0,18.0,17.0,78.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,49.0,1.0,0.0,21.0,36.0,10.0,5.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0
2020-09-29,16.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,24.0,40.0,211.0,58.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,19.0,7.0,6.0,8.0,51.0,18.0,1.0,1.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,19.0
2020-09-30,16.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,3.0,2.0,28.0,34.0,194.0,79.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,4.0,28.0,1.0,1.0,8.0,59.0,15.0,1.0,1.0,0.0,0.0,3.0,15.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0
2020-10-01,19.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,5.0,33.0,38.0,234.0,78.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,10.0,26.0,6.0,1.0,15.0,76.0,21.0,5.0,0.0,0.0,0.0,0.0,14.0,-1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,7.0,30.0
2020-10-02,15.0,1.0,0.0,7.0,0.0,0.0,10.0,9.0,1.0,13.0,30.0,34.0,196.0,66.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,21.0,14.0,0.0,5.0,50.0,29.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,25.0
2020-10-03,18.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,6.0,50.0,42.0,205.0,59.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2.0,0.0,0.0,51.0,15.0,5.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,9.0,0.0,0.0,0.0,28.0
2020-10-04,22.0,0.0,0.0,7.0,5.0,0.0,4.0,5.0,2.0,3.0,35.0,37.0,107.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,16.0,2.0,2.0,0.0,39.0,15.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,19.0
2020-10-05,36.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,20.0,22.0,65.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,18.0,3.0,1.0,20.0,31.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,0.0,7.0,19.0
2020-10-06,12.0,0.0,0.0,5.0,0.0,0.0,3.0,4.0,4.0,5.0,20.0,41.0,176.0,65.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,12.0,0.0,1.0,4.0,59.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,22.0
2020-10-07,38.0,0.0,0.0,8.0,0.0,0.0,7.0,12.0,1.0,2.0,39.0,44.0,140.0,54.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,6.0,14.0,2.0,1.0,5.0,51.0,16.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,27.0
2020-10-08,29.0,0.0,0.0,12.0,0.0,1.0,8.0,5.0,0.0,6.0,44.0,39.0,248.0,65.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,15.0,3.0,2.0,4.0,49.0,27.0,4.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0
2020-10-09,27.0,0.0,0.0,8.0,0.0,2.0,8.0,2.0,0.0,6.0,28.0,39.0,203.0,77.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,15.0,0.0,1.0,9.0,58.0,16.0,8.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,10.0,0.0,0.0,0.0,28.0
2020-10-10,24.0,0.0,0.0,13.0,0.0,0.0,7.0,6.0,2.0,8.0,100.0,36.0,248.0,63.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,11.0,0.0,3.0,0.0,52.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,21.0,0.0,0.0,0.0,19.0
2020-10-11,31.0,0.0,0.0,10.0,1.0,0.0,12.0,3.0,0.0,4.0,31.0,43.0,146.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,2.0,0.0,0.0,45.0,12.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0
2020-10-12,12.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,-1.0,2.0,18.0,11.0,78.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,14.0,1.0,1.0,42.0,26.0,8.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,9.0,14.0
2020-10-13,20.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,31.0,24.0,166.0,54.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,18.0,4.0,3.0,12.0,69.0,13.0,3.0,3.0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,15.0
2020-10-14,20.0,2.0,1.0,8.0,0.0,0.0,5.0,5.0,8.0,0.0,46.0,31.0,177.0,88.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,24.0,0.0,1.0,29.0,61.0,19.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0
2020-10-15,30.0,16.0,0.0,5.0,0.0,0.0,8.0,4.0,1.0,1.0,57.0,53.0,284.0,79.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,15.0,2.0,1.0,6.0,51.0,14.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,6.0,0.0,22.0,0.0,39.0
2020-10-16,31.0,26.0,1.0,4.0,0.0,0.0,11.0,4.0,5.0,2.0,52.0,43.0,183.0,85.0,0.0,1.0,1.0,5.0,0.0,3.0,2.0,3.0,19.0,0.0,0.0,9.0,53.0,18.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,13.0,1.0,0.0,9.0,1.0,0.0,6.0,29.0
2020-10-17,27.0,17.0,0.0,14.0,0.0,0.0,16.0,2.0,5.0,3.0,45.0,32.0,235.0,50.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,21.0,5.0,2.0,0.0,50.0,17.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,9.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0
2020-10-18,24.0,4.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,5.0,40.0,25.0,132.0,49.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,50.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,63.0
2020-10-19,17.0,18.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,11.0,22.0,18.0,78.0,23.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,5.0,21.0,0.0,3.0,21.0,41.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,36.0
2020-10-20,31.0,12.0,0.0,3.0,1.0,0.0,0.0,2.0,5.0,12.0,33.0,40.0,139.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,1.0,3.0,3.0,65.0,13.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,21.0
2020-10-21,22.0,4.0,0.0,9.0,1.0,0.0,5.0,1.0,2.0,9.0,50.0,49.0,145.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,13.0,1.0,1.0,3.0,82.0,14.0,3.0,1.0,-1.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,37.0
2020-10-22,40.0,10.0,0.0,6.0,0.0,1.0,4.0,4.0,0.0,14.0,45.0,43.0,185.0,55.0,0.0,0.0,1.0,0.0,3.0,2.0,9.0,2.0,36.0,0.0,2.0,11.0,78.0,17.0,3.0,6.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,36.0
2020-10-23,51.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,19.0,40.0,54.0,186.0,90.0,0.0,0.0,2.0,0.0,1.0,1.0,8.0,3.0,19.0,3.0,2.0,13.0,100.0,21.0,3.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,46.0
2020-10-24,60.0,20.0,0.0,20.0,0.0,0.0,6.0,2.0,0.0,19.0,41.0,41.0,201.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,43.0,1.0,2.0,0.0,96.0,48.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,40.0
2020-10-25,41.0,5.0,0.0,7.0,0.0,0.0,1.0,2.0,1.0,9.0,17.0,36.0,124.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,1.0,0.0,70.0,15.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
2020-10-26,50.0,12.0,0.0,30.0,0.0,0.0,0.0,2.0,0.0,3.0,34.0,25.0,102.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,16.0,0.0,1.0,16.0,43.0,6.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,1.0,0.0,29.0
2020-10-27,27.0,8.0,0.0,8.0,0.0,2.0,1.0,1.0,3.0,4.0,29.0,44.0,158.0,64.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,37.0,0.0,4.0,7.0,142.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,23.0
2020-10-28,52.0,11.0,0.0,45.0,0.0,0.0,0.0,6.0,2.0,10.0,44.0,40.0,171.0,64.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,15.0,35.0,0.0,3.0,8.0,117.0,29.0,5.0,1.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,28.0
2020-10-29,53.0,11.0,0.0,24.0,0.0,0.0,0.0,7.0,2.0,6.0,39.0,43.0,220.0,71.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,16.0,51.0,1.0,0.0,14.0,125.0,17.0,4.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,5.0,32.0
2020-10-30,69.0,5.0,0.0,10.0,0.0,0.0,0.0,7.0,3.0,4.0,61.0,34.0,203.0,60.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,87.0,7.0,1.0,11.0,137.0,20.0,4.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2020-10-31,81.0,5.0,0.0,11.0,2.0,0.0,1.0,4.0,2.0,6.0,30.0,37.0,215.0,65.0,1.0,0.0,4.0,1.0,0.0,2.0,5.0,0.0,51.0,2.0,5.0,0.0,143.0,28.0,9.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
2020-11-01,69.0,9.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,1.0,33.0,24.0,116.0,65.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,97.0,1.0,1.0,0.0,123.0,15.0,11.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2020-11-02,96.0,8.0,0.0,16.0,1.0,0.0,1.0,3.0,1.0,1.0,26.0,21.0,87.0,22.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,25.0,48.0,2.0,4.0,47.0,74.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,22.0,0.0,0.0,7.0,10.0
